global_index,sample_index,image_path,file_name,label,label_name,source,caption,score,low_score,threshold,prediction,prediction_name,correct
1290,1290,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003118.jpg,laion_000003118.jpg,1,member,LAION-5B member subset,Pip - BBC's Great Expectations    I don't know if I like this photo best for the costumes or for Douglas Booth....,0.39168814224868814,-0.39168814224868814,0.2720070144474646,1,member,1
1291,1291,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003126.jpg,laion_000003126.jpg,1,member,LAION-5B member subset,Windowsill Painting - Piazza Barberini In Rome by Karl von Bergen,0.20843374005677823,-0.20843374005677823,0.2720070144474646,0,nonmember,0
1292,1292,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003135.jpg,laion_000003135.jpg,1,member,LAION-5B member subset,Prague Charles Bridge  Winter Evening by Yuriy Shevchuk,-1.0982788065183338,1.0982788065183338,0.2720070144474646,0,nonmember,0
1293,1293,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003122.jpg,laion_000003122.jpg,1,member,LAION-5B member subset,Kutscher_blue_dress__dubrovnik__oil_on_linen_on_board__32_x_22_inches._artist_s_ref_2017_12_dssvci,-0.2047361970038974,0.2047361970038974,0.2720070144474646,0,nonmember,0
1294,1294,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003136.jpg,laion_000003136.jpg,1,member,LAION-5B member subset,Hood River Valley Art Print by Donald Neff,0.3067905545904663,-0.3067905545904663,0.2720070144474646,1,member,1
1295,1295,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003134.jpg,laion_000003134.jpg,1,member,LAION-5B member subset,Malerei: Mary Jane Ansell Mary-Jane-Ansell_07,0.3879082468030611,-0.3879082468030611,0.2720070144474646,1,member,1
1296,1296,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003142.jpg,laion_000003142.jpg,1,member,LAION-5B member subset,Phuong My FW15 by zemotion,0.10602893739098268,-0.10602893739098268,0.2720070144474646,0,nonmember,0
1297,1297,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003157.jpg,laion_000003157.jpg,1,member,LAION-5B member subset,Automotive Painting - Bob's Chili Parlor by Craig Shillam,0.009941329293391754,-0.009941329293391754,0.2720070144474646,0,nonmember,0
1298,1298,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003141.jpg,laion_000003141.jpg,1,member,LAION-5B member subset,"Open Shutters –   © John Lovett, 2006",-0.11686176390650971,0.11686176390650971,0.2720070144474646,0,nonmember,0
1299,1299,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003148.jpg,laion_000003148.jpg,1,member,LAION-5B member subset,21-Rooftops-in-the-Snow-Jeremy-Mann-Figurative-Painting-in-Cityscapes-Oil-Paintings-www-designstack-co,0.29071374144763523,-0.29071374144763523,0.2720070144474646,1,member,1
1300,1300,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003147.jpg,laion_000003147.jpg,1,member,LAION-5B member subset,"Hiper-realism si poezie, pictate de Mary Jane Ansell - Poza 3",0.36760282387647586,-0.36760282387647586,0.2720070144474646,1,member,1
1301,1301,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003143.jpg,laion_000003143.jpg,1,member,LAION-5B member subset,"A Wooded Path In Autumn by H. A. Brendekilde, in various sizes, Canvas Giclee Print",-0.040401098044827215,0.040401098044827215,0.2720070144474646,0,nonmember,0
1302,1302,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003146.jpg,laion_000003146.jpg,1,member,LAION-5B member subset,Lo Steccato by Guido Borelli,0.5056730284459154,-0.5056730284459154,0.2720070144474646,1,member,1
1303,1303,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003152.jpg,laion_000003152.jpg,1,member,LAION-5B member subset,21-Rooftops-in-the-Snow-Jeremy-Mann-Figurative-Painting-in-Cityscapes-Oil-Paintings-www-designstack-co,-0.5826290308672445,0.5826290308672445,0.2720070144474646,0,nonmember,0
1304,1304,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003138.jpg,laion_000003138.jpg,1,member,LAION-5B member subset,Walther Firle (1859-1929) Two Girls by the Window,-0.17673330177282714,0.17673330177282714,0.2720070144474646,0,nonmember,0
1305,1305,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003160.jpg,laion_000003160.jpg,1,member,LAION-5B member subset,"Cabane des Violettes, Crans Montana, Switzerland. Sunrise. oil painting",0.44017404043511205,-0.44017404043511205,0.2720070144474646,1,member,1
1306,1306,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003161.jpg,laion_000003161.jpg,1,member,LAION-5B member subset,"Fitz Roy, alpine lakes and fall colors during sunrise - Patagonia, Argentina",0.39215032607828443,-0.39215032607828443,0.2720070144474646,1,member,1
1307,1307,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003132.jpg,laion_000003132.jpg,1,member,LAION-5B member subset,Galien_Laloue_Grand_Boulevard_large,-0.15633947820681265,0.15633947820681265,0.2720070144474646,0,nonmember,0
1308,1308,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003162.jpg,laion_000003162.jpg,1,member,LAION-5B member subset,"Fitz Roy, alpine lakes and fall colors during sunrise - Patagonia, Argentina",0.18675465372615757,-0.18675465372615757,0.2720070144474646,0,nonmember,0
1309,1309,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003164.jpg,laion_000003164.jpg,1,member,LAION-5B member subset,Southern Watercolor Artists   Tropical and Southern California Watercolor Surf Art - Bill Drysdale ...,-0.9086266375172095,0.9086266375172095,0.2720070144474646,0,nonmember,0
1310,1310,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003155.jpg,laion_000003155.jpg,1,member,LAION-5B member subset,Beautiful Night Cityscapes Paintings11,0.40699018223082345,-0.40699018223082345,0.2720070144474646,1,member,1
1311,1311,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003166.jpg,laion_000003166.jpg,1,member,LAION-5B member subset,Steve Hanks Beyond the Horizon Limited Edition Print,0.42961033018932065,-0.42961033018932065,0.2720070144474646,1,member,1
1312,1312,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003154.jpg,laion_000003154.jpg,1,member,LAION-5B member subset,"#water #paint #art from indian #watercolour artist Nitin Singh, visit his online art #gallery to buy paintings online.",0.20524856943663547,-0.20524856943663547,0.2720070144474646,0,nonmember,0
1313,1313,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003167.jpg,laion_000003167.jpg,1,member,LAION-5B member subset,Edouard Cortes Arc de Triomphe Paris Winter. часть 2 -- European art Европейская живопись,0.4298072879084039,-0.4298072879084039,0.2720070144474646,1,member,1
1314,1314,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003159.jpg,laion_000003159.jpg,1,member,LAION-5B member subset,Star Wars Land Artist Concept,0.3511357338537952,-0.3511357338537952,0.2720070144474646,1,member,1
1315,1315,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003145.jpg,laion_000003145.jpg,1,member,LAION-5B member subset,Kathrin Longhurst - Rebel With A Cause,0.4293890803785115,-0.4293890803785115,0.2720070144474646,1,member,1
1316,1316,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003163.jpg,laion_000003163.jpg,1,member,LAION-5B member subset,North East Watercolor Society 2021 Members' Show,0.34871950138074753,-0.34871950138074753,0.2720070144474646,1,member,1
1317,1317,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003158.jpg,laion_000003158.jpg,1,member,LAION-5B member subset,"Картинка river, trees, bridge, sunset, cat, boy, train, painting, Jesse Barnes, Cherished Companions",0.1939865913194801,-0.1939865913194801,0.2720070144474646,0,nonmember,0
1318,1318,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003173.jpg,laion_000003173.jpg,1,member,LAION-5B member subset,Scourge of our times :-) How people ignored each other before smartphones. http://t.co/Cqh6EY4m58 HT @sbartner @carolmhunt,0.7534506481371626,-0.7534506481371626,0.2720070144474646,1,member,1
1319,1319,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003190.jpg,laion_000003190.jpg,1,member,LAION-5B member subset,Prague Gharles Bridge Winter Original by Yuriy Shevchuk,0.43001208323830437,-0.43001208323830437,0.2720070144474646,1,member,1
1320,1320,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003191.jpg,laion_000003191.jpg,1,member,LAION-5B member subset,Pouring Painting - Tea Time by Albert Lynch,0.06519272035437101,-0.06519272035437101,0.2720070144474646,0,nonmember,0
1321,1321,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003168.jpg,laion_000003168.jpg,1,member,LAION-5B member subset,Art Noir Greeting Card featuring the painting Back Alley Justice by Tom Shropshire,0.3537914792434327,-0.3537914792434327,0.2720070144474646,1,member,1
1322,1322,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003172.jpg,laion_000003172.jpg,1,member,LAION-5B member subset,"Edouard Henri Leon Cortès (French, 1882-1969) The Arc de Triomphe in winter 18 x 21 3/4in (45.7 x 55.3cm)",-0.327477412358888,0.327477412358888,0.2720070144474646,0,nonmember,0
1323,1323,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003182.jpg,laion_000003182.jpg,1,member,LAION-5B member subset,Garmash Artist - M I Garmash Artwork - Winter in Paris by Garmash,-0.10373530804419029,0.10373530804419029,0.2720070144474646,0,nonmember,0
1324,1324,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003175.jpg,laion_000003175.jpg,1,member,LAION-5B member subset,How to Create a Mysterious Matte Painting Landscape in Photoshop,0.051897394356333844,-0.051897394356333844,0.2720070144474646,0,nonmember,0
1325,1325,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003194.jpg,laion_000003194.jpg,1,member,LAION-5B member subset,A Stroll In Italy Framed Print,0.4307194120198575,-0.4307194120198575,0.2720070144474646,1,member,1
1326,1326,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003200.jpg,laion_000003200.jpg,1,member,LAION-5B member subset,Romantic Painting - La Bella Strada by Guido Borelli,-0.050216413820159386,0.050216413820159386,0.2720070144474646,0,nonmember,0
1327,1327,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003174.jpg,laion_000003174.jpg,1,member,LAION-5B member subset,Scourge of our times :-) How people ignored each other before smartphones. http://t.co/Cqh6EY4m58 HT @sbartner @carolmhunt,0.42942539984842903,-0.42942539984842903,0.2720070144474646,1,member,1
1328,1328,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003178.jpg,laion_000003178.jpg,1,member,LAION-5B member subset,Winter at Hanoi No.3 by Direk Kingnok,0.09806973928704452,-0.09806973928704452,0.2720070144474646,0,nonmember,0
1329,1329,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003176.jpg,laion_000003176.jpg,1,member,LAION-5B member subset,"The simple ancient people greeted the foreign envoys, digital painting.",0.3006069155444589,-0.3006069155444589,0.2720070144474646,1,member,1
1330,1330,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003181.jpg,laion_000003181.jpg,1,member,LAION-5B member subset,"Art Prints of Arc de Triomphe II, Paris by Eugene Galien-Laloue",0.42928554092837695,-0.42928554092837695,0.2720070144474646,1,member,1
1331,1331,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003193.jpg,laion_000003193.jpg,1,member,LAION-5B member subset,"Place Pigalle by Edouard Cortes (1882-1969, France)",0.43024094527441076,-0.43024094527441076,0.2720070144474646,1,member,1
1332,1332,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003208.jpg,laion_000003208.jpg,1,member,LAION-5B member subset,Lucca Cafe by Michael Fahey,0.20145261106916007,-0.20145261106916007,0.2720070144474646,0,nonmember,0
1333,1333,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003212.jpg,laion_000003212.jpg,1,member,LAION-5B member subset,2 William-Adolphe Bouguereau (1825-1905) - At The Fountain,0.5021222025923822,-0.5021222025923822,0.2720070144474646,1,member,1
1334,1334,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003198.jpg,laion_000003198.jpg,1,member,LAION-5B member subset,Gritty New Cityscapes by Jeremy Mann | Colossal,0.35557829758963294,-0.35557829758963294,0.2720070144474646,1,member,1
1335,1335,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003205.jpg,laion_000003205.jpg,1,member,LAION-5B member subset,secret lands fantasy abstract background wallpapers,0.2831615428956271,-0.2831615428956271,0.2720070144474646,1,member,1
1336,1336,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003171.jpg,laion_000003171.jpg,1,member,LAION-5B member subset,watercolor magnolia flowers finished painting,-0.20199449077924314,0.20199449077924314,0.2720070144474646,0,nonmember,0
1337,1337,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003204.jpg,laion_000003204.jpg,1,member,LAION-5B member subset,secret lands fantasy abstract background wallpapers,-0.03507762123137242,0.03507762123137242,0.2720070144474646,0,nonmember,0
1338,1338,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003199.jpg,laion_000003199.jpg,1,member,LAION-5B member subset,Rob Hefferan 1968 | British Figurative painter,0.37684549848202503,-0.37684549848202503,0.2720070144474646,1,member,1
1339,1339,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003195.jpg,laion_000003195.jpg,1,member,LAION-5B member subset,1358156346 13 640x457 Watercolor Paintings by Lin Ching Che,0.33955098178122295,-0.33955098178122295,0.2720070144474646,1,member,1
1340,1340,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003207.jpg,laion_000003207.jpg,1,member,LAION-5B member subset,"""""""Cyclist on a Narrow Street (Lucca) by James Crandall Oil ~ 30"""""""" x 24""""""""""""""",0.4293401103367998,-0.4293401103367998,0.2720070144474646,1,member,1
1341,1341,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003210.jpg,laion_000003210.jpg,1,member,LAION-5B member subset,The Fantastic Scenes Of Urban Life By Chong Fei Giap,-0.006061109723359652,0.006061109723359652,0.2720070144474646,0,nonmember,0
1342,1342,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003206.jpg,laion_000003206.jpg,1,member,LAION-5B member subset,"Oil on Canvas by Michael Alford at Norton Way Gallery, Hertfordshire",0.46980933724375235,-0.46980933724375235,0.2720070144474646,1,member,1
1343,1343,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003203.jpg,laion_000003203.jpg,1,member,LAION-5B member subset,Urban Jungle by JonasDeRo,-0.13153339112826107,0.13153339112826107,0.2720070144474646,0,nonmember,0
1344,1344,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003216.jpg,laion_000003216.jpg,1,member,LAION-5B member subset,"""""""Advancing with Watercolor: Simplify with Patterns """"""""Hustle & Bustle, Times  Square""""""""""""""",-0.2851478754260765,0.2851478754260765,0.2720070144474646,0,nonmember,0
1345,1345,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003220.jpg,laion_000003220.jpg,1,member,LAION-5B member subset,"Andrew Cooper | The Studio Art Gallery - Eco-Logic Awards 2019 - Artist for Nature Exhibition - Morning haze, Worcester",0.03449333877451655,-0.03449333877451655,0.2720070144474646,0,nonmember,0
1346,1346,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003213.jpg,laion_000003213.jpg,1,member,LAION-5B member subset,Johan Messely | Belgian Painter | 1927,0.4300765417989772,-0.4300765417989772,0.2720070144474646,1,member,1
1347,1347,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003211.jpg,laion_000003211.jpg,1,member,LAION-5B member subset,"A dark house stands by a river at dusk. A man rows past illuminated by an outside lamp, a figure stands at an upstairs window. Richard Johnson Illustrator",0.4309301067014715,-0.4309301067014715,0.2720070144474646,1,member,1
1348,1348,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003219.jpg,laion_000003219.jpg,1,member,LAION-5B member subset,Bucharest Street Watercolor by Maria Cornea 40*30cm,0.7046487966088951,-0.7046487966088951,0.2720070144474646,1,member,1
1349,1349,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003221.jpg,laion_000003221.jpg,1,member,LAION-5B member subset,Roland Lee Travel Sketchbook Painting Stone Buildings And,-0.13885501479314172,0.13885501479314172,0.2720070144474646,0,nonmember,0
1350,1350,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003224.jpg,laion_000003224.jpg,1,member,LAION-5B member subset,"cold, winter, stream, sunrise, peaks, ice, glacial, jasper, photo",0.13766650302790817,-0.13766650302790817,0.2720070144474646,0,nonmember,0
1351,1351,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003179.jpg,laion_000003179.jpg,1,member,LAION-5B member subset,"Narrow Walkway, Lowgill Viaduct, Cumbria, England",0.09303776521750881,-0.09303776521750881,0.2720070144474646,0,nonmember,0
1352,1352,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003227.jpg,laion_000003227.jpg,1,member,LAION-5B member subset,"A Wooded Path In Autumn by H. A. Brendekilde, in various sizes, Canvas Giclee Print",0.5059373179855293,-0.5059373179855293,0.2720070144474646,1,member,1
1353,1353,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003233.jpg,laion_000003233.jpg,1,member,LAION-5B member subset,Autumn Barn And Sheds Art Print,0.22315003839827874,-0.22315003839827874,0.2720070144474646,0,nonmember,0
1354,1354,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003223.jpg,laion_000003223.jpg,1,member,LAION-5B member subset,"An original oil painting of a still life titled Bittersweet, Delft Vase and a Bowl of Oranges by Kelli Folsom",0.3659670070693576,-0.3659670070693576,0.2720070144474646,1,member,1
1355,1355,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003246.jpg,laion_000003246.jpg,1,member,LAION-5B member subset,Eureka Springs Station by Spencer Meagher,0.3111044112580158,-0.3111044112580158,0.2720070144474646,1,member,1
1356,1356,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003234.jpg,laion_000003234.jpg,1,member,LAION-5B member subset,Artistic Painting City San Francisco House Car Fall Tram HD Wallpaper | Background Image,0.4300942269852233,-0.4300942269852233,0.2720070144474646,1,member,1
1357,1357,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003235.jpg,laion_000003235.jpg,1,member,LAION-5B member subset,Art Prints of Porte Saint Martin by Eugene Galien-Laloue,0.1215415788409398,-0.1215415788409398,0.2720070144474646,0,nonmember,0
1358,1358,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003244.jpg,laion_000003244.jpg,1,member,LAION-5B member subset,Gregory Frank Harris art,-1.229655978590742,1.229655978590742,0.2720070144474646,0,nonmember,0
1359,1359,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003262.jpg,laion_000003262.jpg,1,member,LAION-5B member subset,Water And Plants Painting - A Flower Market In Paris by Louis de Schryver,-1.8339023245418167,1.8339023245418167,0.2720070144474646,0,nonmember,0
1360,1360,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003250.jpg,laion_000003250.jpg,1,member,LAION-5B member subset,Wall Art - Painting - rue Malonat in  Nice  by Guido Borelli,-0.0027284632772259163,0.0027284632772259163,0.2720070144474646,0,nonmember,0
1361,1361,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003255.jpg,laion_000003255.jpg,1,member,LAION-5B member subset,Pink Lotus Wall Art - Painting - Lotus Lilies by Charles Courtney Curran,-0.6160551828929194,0.6160551828929194,0.2720070144474646,0,nonmember,0
1362,1362,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003252.jpg,laion_000003252.jpg,1,member,LAION-5B member subset,Tai Nan Street - Flash Back 大南街印象,0.273839785288222,-0.273839785288222,0.2720070144474646,1,member,1
1363,1363,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003243.jpg,laion_000003243.jpg,1,member,LAION-5B member subset,Star Wars Land,0.3234229210681063,-0.3234229210681063,0.2720070144474646,1,member,1
1364,1364,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003254.jpg,laion_000003254.jpg,1,member,LAION-5B member subset,Ray of Hope Fine Art  Photographic  Print Abandoned Pittsburgh Church,0.41670475052076666,-0.41670475052076666,0.2720070144474646,1,member,1
1365,1365,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003263.jpg,laion_000003263.jpg,1,member,LAION-5B member subset,Douglas-Gray-Artist-The-Hyatt-Hotel-New- Cityscape paintings,0.12524080044908564,-0.12524080044908564,0.2720070144474646,0,nonmember,0
1366,1366,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003253.jpg,laion_000003253.jpg,1,member,LAION-5B member subset,the afternoon picnic - Harald Slott-Møller - Date unknown,0.4292889443268038,-0.4292889443268038,0.2720070144474646,1,member,1
1367,1367,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003276.jpg,laion_000003276.jpg,1,member,LAION-5B member subset,"Kyoto by Nick Moulds - City,  Street & Park  Historic Districts ( japan, pagada, kyoto, street, night )",0.3021569579194478,-0.3021569579194478,0.2720070144474646,1,member,1
1368,1368,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003269.jpg,laion_000003269.jpg,1,member,LAION-5B member subset,sul-patio-guido-borelli,-0.08751246275009389,0.08751246275009389,0.2720070144474646,0,nonmember,0
1369,1369,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003282.jpg,laion_000003282.jpg,1,member,LAION-5B member subset,Eugene Paprocki 1971 ~ American painter | The impressionist city,0.40539393360177595,-0.40539393360177595,0.2720070144474646,1,member,1
1370,1370,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003280.jpg,laion_000003280.jpg,1,member,LAION-5B member subset,"""""""Grand Boulevard"""" original fine art by Elena Katsyura""",0.22433702788953627,-0.22433702788953627,0.2720070144474646,0,nonmember,0
1371,1371,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003285.jpg,laion_000003285.jpg,1,member,LAION-5B member subset,Lights Camera Action - Borgogna by Guido Borelli,0.31798206530583556,-0.31798206530583556,0.2720070144474646,1,member,1
1372,1372,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003287.jpg,laion_000003287.jpg,1,member,LAION-5B member subset,Tim wilmot watercolor art watercolor winter christmas for Watercolor scenes beginners,0.47090387161483593,-0.47090387161483593,0.2720070144474646,1,member,1
1373,1373,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003274.jpg,laion_000003274.jpg,1,member,LAION-5B member subset,Autumn Forest I I by Walter Moras,0.034810508004622605,-0.034810508004622605,0.2720070144474646,0,nonmember,0
1374,1374,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003279.jpg,laion_000003279.jpg,1,member,LAION-5B member subset,Fantastic west of the mountains and volcanic lava sand dunes to the beach Stokksness. Tourists traveling through the wilderness. Iceland Stock Photo,-0.19372363826260894,0.19372363826260894,0.2720070144474646,0,nonmember,0
1375,1375,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003273.jpg,laion_000003273.jpg,1,member,LAION-5B member subset,"""""""Street Corner, Morning, Seattle"""", 8"""" x 8"""", watercolor""",0.007631783725837192,-0.007631783725837192,0.2720070144474646,0,nonmember,0
1376,1376,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003297.jpg,laion_000003297.jpg,1,member,LAION-5B member subset,Willem Haenraets 1940 - Hollandaise Impressionist painter,-0.7187738931024774,0.7187738931024774,0.2720070144474646,0,nonmember,0
1377,1377,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003295.jpg,laion_000003295.jpg,1,member,LAION-5B member subset,Models In Various Green Dresses Poster by Frances Mclaughlin-Gill,0.09840378245390063,-0.09840378245390063,0.2720070144474646,0,nonmember,0
1378,1378,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003278.jpg,laion_000003278.jpg,1,member,LAION-5B member subset,Motorcycle-Pin-Up-18,0.4727431270897023,-0.4727431270897023,0.2720070144474646,1,member,1
1379,1379,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003264.jpg,laion_000003264.jpg,1,member,LAION-5B member subset,"Steven Assael Pat and Candice, 1999, oil on panel, 14 x 11 inches",0.383387405999185,-0.383387405999185,0.2720070144474646,1,member,1
1380,1380,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003272.jpg,laion_000003272.jpg,1,member,LAION-5B member subset,"""""""Street Corner, Morning, Seattle"""", 8"""" x 8"""", watercolor""",-0.34650178217055905,0.34650178217055905,0.2720070144474646,0,nonmember,0
1381,1381,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003271.jpg,laion_000003271.jpg,1,member,LAION-5B member subset,Enjolras_Delphin_Elegant_Ladies_taking_Tea,0.4285298946086558,-0.4285298946086558,0.2720070144474646,1,member,1
1382,1382,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003292.jpg,laion_000003292.jpg,1,member,LAION-5B member subset,"Eugène Galien-Laloue, 'Place de la Republique', ca. 1900, Trinity House Paintings",0.33166376311421547,-0.33166376311421547,0.2720070144474646,1,member,1
1383,1383,E:\stable_diffusion\coco_data_like_submit_20260516\stable_diffusion_data\images-random\laion_000003296.jpg,laion_000003296.jpg,1,member,LAION-5B member subset,Citroën DS - TOULOUSE,0.4627255717955487,-0.4627255717955487,0.2720070144474646,1,member,1
