split,implicit_position,emb_file,emb_line_number,vlm_file,vlm_line_number,caption_role,caption_file,caption_line_number,caption_filename,caption_row_sha256,caption_text_sha256,caption_preview,row_id_type,boundary
train,115,COCO_emb_500images_train_t_[140].txt,117,COCO_blip_500images_train_t_[140].txt,117,members,blip2_members_2500_captions.jsonl,116,6080,f490a70f46347ae6121da6d51d30db4de79b04f2b94f9c4028cd1e277b021ca4,7c3e2528c1313e856f70fd2d2f59e8eaecacccecde70df32d3813b733f3aefa9,a woman is preparing food in a kitchen,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,116,COCO_emb_500images_train_t_[140].txt,118,COCO_blip_500images_train_t_[140].txt,118,members,blip2_members_2500_captions.jsonl,117,2966,c481c6ad26734968b7ffee3c4ccd4a6a8a04b852d2313c489e61cc7da208e36e,e0614722808b1d9943233e660b05441c7b1d2223211f3bd6db3ed8512789749d,a line of luggage on the floor,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,117,COCO_emb_500images_train_t_[140].txt,119,COCO_blip_500images_train_t_[140].txt,119,members,blip2_members_2500_captions.jsonl,118,5471,5e75185a459186486b34cf2ebb51c297d1e7f1b8565592c40393eb5f691d520b,2756a4f6edddc99e917a9778a0149dea0512198b1b837bcc6aa88b6b76e403b1,a person holding a carrot in front of a llama,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,118,COCO_emb_500images_train_t_[140].txt,120,COCO_blip_500images_train_t_[140].txt,120,members,blip2_members_2500_captions.jsonl,119,3015,7049c42f6aeb67c6ce257abbd382c583377386f0d13ab1f3dac65f33b38da3ca,8ea02d7e521ec17a3838c72cee44779bc962b52f24c1b1f99050fa99a8bd5f8a,a man and woman standing in front of a pile of fruit,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,119,COCO_emb_500images_train_t_[140].txt,121,COCO_blip_500images_train_t_[140].txt,121,members,blip2_members_2500_captions.jsonl,120,6742,d7866024ef35b775fb5159078f07da0be77f510ceac64cdf2b1dcf5e1376c096,1f4dfad764a9db6bcc7cba8f211a8f580d7de60dfcb580a032311729508dd051,a restaurant sign on a pole,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,120,COCO_emb_500images_train_t_[140].txt,122,COCO_blip_500images_train_t_[140].txt,122,members,blip2_members_2500_captions.jsonl,121,6231,756e01fe2725da33b235bba8f3ab23fae07715ae95510b4b95265fb1837307b4,84006d8de5b156a489a683f9fb4d4ef57efccbc802b8706d613ab195633f47eb,a man eating a meal,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,121,COCO_emb_500images_train_t_[140].txt,123,COCO_blip_500images_train_t_[140].txt,123,members,blip2_members_2500_captions.jsonl,122,7457,7ec42917ce6ef3173312672c6ff811ae87b5a082f176a963ade4cd9fd2a95ddc,4762af295de9cbc116a1e26b610a4df66ef51e789cfa5a24128141b9eead313d,a stop sign with graffiti on it,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,122,COCO_emb_500images_train_t_[140].txt,124,COCO_blip_500images_train_t_[140].txt,124,members,blip2_members_2500_captions.jsonl,123,8858,fc99c42b886fb05a1041970d8e649e90467425984a7549853e1e2030eaec706d,7ee02dd751202849097f947f53dfecc5da1a26d7aeda137299cf175b0885e809,a piece of cake on a plate with a glass of orange juice,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,123,COCO_emb_500images_train_t_[140].txt,125,COCO_blip_500images_train_t_[140].txt,125,members,blip2_members_2500_captions.jsonl,124,3327,84d919970eef1ebdae179599b29f9c6a607c52603c789bc481e7181b2d8ab08f,e627882855bedef72276fac9a94831d736c79c162e0207b19ddb7077acac29bf,a group of people sitting on a bench in a park,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,124,COCO_emb_500images_train_t_[140].txt,126,COCO_blip_500images_train_t_[140].txt,126,members,blip2_members_2500_captions.jsonl,125,6975,a581dc9ebf9f0b4a1dfc4e85c6b5437e049549adf05c86925e0a38df9c8e4a90,f8f069d990a67998a340ebab9c58d3fd693fc7626d3ea1ccb81f1c85b3738620,a kitchen with a sink and a table in it,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,125,COCO_emb_500images_train_t_[140].txt,127,COCO_blip_500images_train_t_[140].txt,127,members,blip2_members_2500_captions.jsonl,126,0640,763d1a3ab4f6ff3a19730984a3374606e22af28098d6a719eea193cd899f89f2,3662e8d78fc70429ea5e0aa9d61c7ce416c85215f62e5bda47ef6e0533e09460,a skateboarder riding a ramp,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,126,COCO_emb_500images_train_t_[140].txt,128,COCO_blip_500images_train_t_[140].txt,128,members,blip2_members_2500_captions.jsonl,127,1161,995bbff4abb7f6dad98a69af06a886e12d4d74149ebaf447f98292131b5b3633,4aa383d3863e1f17f736a4f2ed3e346206aae427a66237c391a2bedb5ce48252,a group of cows standing in a field,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,127,COCO_emb_500images_train_t_[140].txt,129,COCO_blip_500images_train_t_[140].txt,129,members,blip2_members_2500_captions.jsonl,128,6378,c47dbc7028638a46b34b00b1fe6d86cb9190b4ecf61b51174f4c6bba5b0fcbbf,8d685d5a126eb32ac2421357d1b5a3039cc5181f18bb2e01354250e6424618d6,a man placing flowers in a vase,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,128,COCO_emb_500images_train_t_[140].txt,130,COCO_blip_500images_train_t_[140].txt,130,members,blip2_members_2500_captions.jsonl,129,6245,fb2516a9d0e6f99775d26776fe10af9d035d4b949d5d14aa94a015f4e7c2636e,545f3e3bcf9d1c3563c89de2cfd25e774ac8e955f558449b843ba8737d846ab1,a man with an umbrella walking along a bridge,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,129,COCO_emb_500images_train_t_[140].txt,131,COCO_blip_500images_train_t_[140].txt,131,members,blip2_members_2500_captions.jsonl,130,8493,05849fde30a59af2d06b8b1d6804732eb196f784faf346d5774e8a8b3f270b9b,fc92e3d3ee789fa9a13c70100b52727d8b1b8704b248fee2527bb8e29d94bd33,a woman wearing a red shirt,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,130,COCO_emb_500images_train_t_[140].txt,132,COCO_blip_500images_train_t_[140].txt,132,members,blip2_members_2500_captions.jsonl,131,0959,19d22145b77093ef8018105aeba1ead92c05ca56f80aa728da0828b5ed92570a,d80954b2bd0f4acf78b5243f760ab96686843176374d95fe0eb53fbcaeeb54dc,a person is doing a trick on a snowboard,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,131,COCO_emb_500images_train_t_[140].txt,133,COCO_blip_500images_train_t_[140].txt,133,members,blip2_members_2500_captions.jsonl,132,6383,5e9fe13cbb5cd791d0385698b255ddf1c2fe250f917ba19b0ef268e877896468,e70527c1b4ac1230430624b946dcfba100221ab07e3959454084c791a2e465c1,a little girl is playing with a stuffed animal in a bathroom,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,132,COCO_emb_500images_train_t_[140].txt,134,COCO_blip_500images_train_t_[140].txt,134,members,blip2_members_2500_captions.jsonl,133,4447,127ccc5f5d58d2cdbde2f7109a156b1a0fe004b5916a5d6d628d399a826b9b4a,554c2c15eb4dc834be2e02dd7e4cec53a7b15c3b55ca042ef47ddf04587658cd,a wall with a cat on it,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,133,COCO_emb_500images_train_t_[140].txt,135,COCO_blip_500images_train_t_[140].txt,135,members,blip2_members_2500_captions.jsonl,134,3640,b8b074de3f7d9540cb3d95d77edfe063b271695cca55dac9b06cecaf78454351,cadc02ce305ed4717d12f7ccbf9e1245b29e1b360a1444705d1aed62ed41d529,a row of motorcycles parked on a street,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,134,COCO_emb_500images_train_t_[140].txt,136,COCO_blip_500images_train_t_[140].txt,136,members,blip2_members_2500_captions.jsonl,135,0281,fb076a7371c0764aa11a1c8606001ca2069caecbbc3690e07bf40fc840cc5494,878284896efb9c7e1ba606f2b4a367b22aa40753dd8d150d1e8f1be8d4a5ba0b,man wearing a red shirt,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,135,COCO_emb_500images_train_t_[140].txt,137,COCO_blip_500images_train_t_[140].txt,137,members,blip2_members_2500_captions.jsonl,136,6944,2574e1ede8852ce930af9a5ea4317760a134775a10e003b5d90708a3794f1109,e1e43388e9d6a519cca6d79279e1f63bdf3e0ab3b653a85f298e439d757e4335,two people on skis,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,136,COCO_emb_500images_train_t_[140].txt,138,COCO_blip_500images_train_t_[140].txt,138,members,blip2_members_2500_captions.jsonl,137,9318,b65d001afb0a8fbe75f98766cfd98d1a12618917fc8fa2cdb334f2d6e84e9643,d9e321a14a2bda6d1acbf8afb19d34524d37e1200ebdc3a4c6a1f1d940ec9026,a train on the tracks,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,137,COCO_emb_500images_train_t_[140].txt,139,COCO_blip_500images_train_t_[140].txt,139,members,blip2_members_2500_captions.jsonl,138,4423,418e9c04f5a0bc5234aaff0553c0b4296ffcf1d37cbbd1dbfc00625c5a76f894,42ad589df43f2640e7f6d042f3f851427bfba3ef5a7752ba7734f7c765025f03,a pile of suitcases,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,138,COCO_emb_500images_train_t_[140].txt,140,COCO_blip_500images_train_t_[140].txt,140,members,blip2_members_2500_captions.jsonl,139,7983,3c7d76fade6f2d389d86f53cba8f9c71025a02bdac17505e40317380fc97acbf,7dfe09263e6fb81c047f998fc4af0a856e91083976aefe90a2ce334af04bec21,a cat laying on a desk,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,139,COCO_emb_500images_train_t_[140].txt,141,COCO_blip_500images_train_t_[140].txt,141,members,blip2_members_2500_captions.jsonl,140,1243,10bfc23c199ae118ca59ff6579f0ed24d99f408e6e4dcad98de42911067f3682,9dfd2c2b040f5a8a33eaf1f8b969403de40331c43973904a736b7284d878f025,a man drinking a red plastic bottle,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,140,COCO_emb_500images_train_t_[140].txt,142,COCO_blip_500images_train_t_[140].txt,142,members,blip2_members_2500_captions.jsonl,141,3535,e2ad8eaa3b98ad76d91f51f207913ce7013f88a837a2c9d1b6d3bd76ad2ea26c,30ecace88a426aec13575b7107fbe1304aab42643d14ae573ac21798086d5c1b,a woman in a wedding dress holding a cake,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,141,COCO_emb_500images_train_t_[140].txt,143,COCO_blip_500images_train_t_[140].txt,143,members,blip2_members_2500_captions.jsonl,142,3422,428e3f956c44cac73b0b4375741824478c9b5b6cdd410e87eb903685e175f56b,66366edbd31d1ab54c1cfc77739fce642c85ea6a79616df4c8dc6aed094240cd,two people riding motorcycles,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,142,COCO_emb_500images_train_t_[140].txt,144,COCO_blip_500images_train_t_[140].txt,144,members,blip2_members_2500_captions.jsonl,143,4909,2171f2ab9aff49431fd41d5e34dc12fb81ddc585a6491d1e10847aacc49bde97,904e65d711372d6a1a57a88ea7b52dff4acc785cb8835b7152147b3c81a96086,a bird sitting on a tree branch,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,143,COCO_emb_500images_train_t_[140].txt,145,COCO_blip_500images_train_t_[140].txt,145,members,blip2_members_2500_captions.jsonl,144,9247,6d1fb4ea51b8da3f473d93064e1f7877e999d454a5a4bf7d50e5495fbc2c279f,adb7b42f477f26d071e369a5a09586e7da7415af124770cafb4d542604a3310e,a plane on the ground,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,144,COCO_emb_500images_train_t_[140].txt,146,COCO_blip_500images_train_t_[140].txt,146,members,blip2_members_2500_captions.jsonl,145,6656,558a697ce4b49f3bab1dd26fb2008b259ced5bfee8a3320bbb254b8694b50063,fc05fd5930651068339e3dce01755d83be3694f48d47432e356852342bda137c,two men sitting at a table with a plate of pizza,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,145,COCO_emb_500images_train_t_[140].txt,147,COCO_blip_500images_train_t_[140].txt,147,members,blip2_members_2500_captions.jsonl,146,4025,fb79a4b6f03b5a1b0d2436704cfb6acaa70a52cffa043bfab32e99beb37752a7,11df15d07e021d8f2150a6f6eed82d238791ec03cd58b8d5e3bb60f6a9cfb8a9,a street with many people and bikes parked on it,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,146,COCO_emb_500images_train_t_[140].txt,148,COCO_blip_500images_train_t_[140].txt,148,members,blip2_members_2500_captions.jsonl,147,6289,0b8e30c89af3e444b339d8e90fc25bb8fa4720ae22f9d2802e6b7652c3faa14b,15c93abaa0055a4e488b07ee3c270a8936f9afee9feccf10c1e15a3b1cb754d1,"a living room with a tv, a bookcase, and a shelf",caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,147,COCO_emb_500images_train_t_[140].txt,149,COCO_blip_500images_train_t_[140].txt,149,members,blip2_members_2500_captions.jsonl,148,7896,9b37c4d60aa06dcddeae1349f4751256624d2e85fa8f1c9dcf63f99c452be9da,ac0dd3df9debb11a4b1135253dce47e9b3c2fb6621028650fe837b88e8a3e6e0,four women standing in front of a table with pizza,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,148,COCO_emb_500images_train_t_[140].txt,150,COCO_blip_500images_train_t_[140].txt,150,members,blip2_members_2500_captions.jsonl,149,4443,00f4033b5604ef4c15ab5e1cc9e770708ae1c83520f3c62fb032750d53902ca5,2a7a705cbb2c576960b19a6bebe66fc033116c7fec04c5f87866fc2746d48863,a person holding a chocolate cupcake with sprinkles,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,149,COCO_emb_500images_train_t_[140].txt,151,COCO_blip_500images_train_t_[140].txt,151,members,blip2_members_2500_captions.jsonl,150,3859,713fdd3935ba3466b65ed82f9e591959ed65a943516b61173051a0baa2d2ab12,c51e064eaeeaffaf6d9de8d85c11d3f33ffb0a1c317d2534e88b7ed7bec7a8d3,a young boy swinging a baseball bat at a ball,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,150,COCO_emb_500images_train_t_[140].txt,152,COCO_blip_500images_train_t_[140].txt,152,members,blip2_members_2500_captions.jsonl,151,4933,91ecc18f7fd7bc92658ccf2fd1c316663ac079d3940232a5c10be54ad33fbba6,a4263d41ed04a90a9811795c6a2784e7dc008474119af14eb94be146e72a5499,a yellow school bus,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,151,COCO_emb_500images_train_t_[140].txt,153,COCO_blip_500images_train_t_[140].txt,153,members,blip2_members_2500_captions.jsonl,152,5034,3866d49dcd806632590ad2ed98b30fc499c25b19522cbd08fc20db9d6e60c8fe,af37342c6813b05b9e7cedc2adeb1c2b2f0120d77fcaea9fd007424e43b268c5,a bathroom with two sinks and a tub,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,152,COCO_emb_500images_train_t_[140].txt,154,COCO_blip_500images_train_t_[140].txt,154,members,blip2_members_2500_captions.jsonl,153,2745,377beb90b0ac8c48164ded76436057bc768d61915f21caa0bad87acd572f4503,3d32b13c1c39f1d469db42ad0f515c309d6fdfe24affc597cc6021e649a8437f,a man sitting in a chair,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,153,COCO_emb_500images_train_t_[140].txt,155,COCO_blip_500images_train_t_[140].txt,155,members,blip2_members_2500_captions.jsonl,154,0361,64f5c0cddc6f0f1d31502adfa39884f5cb6382edffe42c512a5c712388eb6dfb,df7f92ff9016ff244a641c4e5c532b26a0a2e2623c22b07d1a8781ad5eec670d,a man riding a snowboard down a snowy slope,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,154,COCO_emb_500images_train_t_[140].txt,156,COCO_blip_500images_train_t_[140].txt,156,members,blip2_members_2500_captions.jsonl,155,9529,7ca8bc05fbd68f08d86b01fc394f46b360926372407ed9624384e8ee9f035fd5,c82ea4056ab4b7eea5e5223d75dd6c4156ada30dff8be1a85a6508a191347717,a large airplane flying over a flag pole,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,155,COCO_emb_500images_train_t_[140].txt,157,COCO_blip_500images_train_t_[140].txt,157,members,blip2_members_2500_captions.jsonl,156,7871,338c3b6bcb40e5664f1a22b6ec1da073b83bc6f981512c7f0ae9934eef28b98b,5b578747425c0126963ed83e31dc60ab6c22dff894a8d7034eddb351f0f4587f,a young man is playing tennis on a court,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,156,COCO_emb_500images_train_t_[140].txt,158,COCO_blip_500images_train_t_[140].txt,158,members,blip2_members_2500_captions.jsonl,157,9474,54ebf54909dd44014fd12e19efb7e760693486c6b9b800113ad8ec1c64c92187,cadc02ce305ed4717d12f7ccbf9e1245b29e1b360a1444705d1aed62ed41d529,a row of motorcycles parked on a street,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,157,COCO_emb_500images_train_t_[140].txt,159,COCO_blip_500images_train_t_[140].txt,159,members,blip2_members_2500_captions.jsonl,158,7005,0a771bd5dca574e11b12500b6f19e333c0425830cff55770ee86d54621540f6b,e7ebeae3d6e5eab66893244e9650f57fe4cadff9f251123db9a8839763cb65fc,a small plane on the grass,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,158,COCO_emb_500images_train_t_[140].txt,160,COCO_blip_500images_train_t_[140].txt,160,members,blip2_members_2500_captions.jsonl,159,9804,e52101b47c9925e2494feff57e841b62c2015b9420aa388eca7346687b93ef40,369d709332b8f5c4c0f8f14f2f98062d05aeb34c5b20c01f55bbd472ee6e80e0,a group of people riding motorcycles on a street,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,159,COCO_emb_500images_train_t_[140].txt,161,COCO_blip_500images_train_t_[140].txt,161,members,blip2_members_2500_captions.jsonl,160,5444,746e2610b1925fbd385f621014936aed8028dfd91821c4d343db6d56b13393ab,5039ec81c189b9858b8ff70aaea8aa75ebb5217d5a175ad6eab8356138ca07b0,a young boy riding a skateboard down a driveway,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,160,COCO_emb_500images_train_t_[140].txt,162,COCO_blip_500images_train_t_[140].txt,162,members,blip2_members_2500_captions.jsonl,161,0169,c5f14b5431533dc475ec2ef6283c9a3ff665bb2dc68631a394e426acea06cbe6,ca052fa8ddc502681f39408a3211dfe3253b7842278563478cbb61224c36d1de,a plate of food with mushrooms and broccoli,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,161,COCO_emb_500images_train_t_[140].txt,163,COCO_blip_500images_train_t_[140].txt,163,members,blip2_members_2500_captions.jsonl,162,0082,48d1caa5f23a90be1c25630a78dd1e9c39c75a50401ebc180568a0b1a1852e6d,1b7b324815a5c13631c7e562ebe441206880841d240655d509f60fa457e2ba08,a dog catching a frisbee in the air,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,162,COCO_emb_500images_train_t_[140].txt,164,COCO_blip_500images_train_t_[140].txt,164,members,blip2_members_2500_captions.jsonl,163,9696,2400ee83d07fa0dca3ca924c4fef291b5cd75f1bc665b3f68ffb8e87f72bec75,d603e6d7ec133eb8e39964a72339aba63a2f90073eb3effec721c3471aa414fc,a man and a boy in a boat in the ocean,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,163,COCO_emb_500images_train_t_[140].txt,165,COCO_blip_500images_train_t_[140].txt,165,members,blip2_members_2500_captions.jsonl,164,0572,823c233bcbfb0fb52b83f6dbbeaddbb7865e62cc17287977c343d51e2fa5d8d9,4b00c81c03e345553523345b0cbd9bf2094be2ce48a64eef782d59af7d39fdb5,a woman swinging a bat at a ball,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,164,COCO_emb_500images_train_t_[140].txt,166,COCO_blip_500images_train_t_[140].txt,166,members,blip2_members_2500_captions.jsonl,165,4908,22737f9ca3e3a7a146d728dbbfb4fa58eaeaf444c2f701b42d699b5a9808b018,335a1b69c27945372f6fe713b6b9c8d930e46dc6d18264dfdfe7bdead3a8a67e,a man sitting on a couch,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,165,COCO_emb_500images_train_t_[140].txt,167,COCO_blip_500images_train_t_[140].txt,167,members,blip2_members_2500_captions.jsonl,166,3914,a1b41eb3ed1a580f468bafceba589c9c259b4699556c0e0b8fbed1cde825b347,8bb5765a19053269b35becc2beb569bd4759f9fe99fbf9cb89433426a9b2123a,a bedroom with a bed and a dresser,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,166,COCO_emb_500images_train_t_[140].txt,168,COCO_blip_500images_train_t_[140].txt,168,members,blip2_members_2500_captions.jsonl,167,6190,f1d3146bc6d88194c20c8825065a37101d16008b1410ea625f5dfc5cb16fae35,f82e4e051cbd78cc24ed415137355ab797f7f88d07b7183e7a567b975c53719f,a table full of food,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,167,COCO_emb_500images_train_t_[140].txt,169,COCO_blip_500images_train_t_[140].txt,169,members,blip2_members_2500_captions.jsonl,168,7035,c0eafb7b198c9f25d95a226fe4e15dfbe074086b89878c4fa670212765749b89,a4cdfd668eba19fe613e23efec53fac10d0f1c7887c511575cbd20e73dd758da,a man standing behind a counter with a variety of food,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,168,COCO_emb_500images_train_t_[140].txt,170,COCO_blip_500images_train_t_[140].txt,170,members,blip2_members_2500_captions.jsonl,169,8076,a25fc6c2d0b114e61bd28b8467540a58167b155bcc77d6539e843b89e332817a,a9f5bd47174133974008ad5b39bc816a086c4af4d962cdb201859a87665bf8c4,a market with a lot of people walking around,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,169,COCO_emb_500images_train_t_[140].txt,171,COCO_blip_500images_train_t_[140].txt,171,members,blip2_members_2500_captions.jsonl,170,7960,0e21708f42c367e8dbb0c2e773f7ea4b633afe53bbbfbb4e882b088969340895,3619b4f9cbb942f113e5ee7385e5106e825f64aa461cc635e7c32e86cae07628,"a plate of food with meat, vegetables and fruit",caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,170,COCO_emb_500images_train_t_[140].txt,172,COCO_blip_500images_train_t_[140].txt,172,members,blip2_members_2500_captions.jsonl,171,9472,366f209f19f6f4e47edae61e57627489a930b7f8ecd0a413a5479933bd60cc63,a1a2ae5c293d8a35a47c2c8e41dcfebb7efca86eb27b69b81f8053218a3173d2,a small coin on a table next to two bananas,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,171,COCO_emb_500images_train_t_[140].txt,173,COCO_blip_500images_train_t_[140].txt,173,members,blip2_members_2500_captions.jsonl,172,9871,93c8ccea119ace2aa95ed162ae7ebd19200ad7438e1b5f19f771b81f638b8df6,7bb25e570bfe56bfcbca59bd9cf2dfcec74a8091b6ca1decb15713002da68f8a,a fighter jet flying through the air,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,172,COCO_emb_500images_train_t_[140].txt,174,COCO_blip_500images_train_t_[140].txt,174,members,blip2_members_2500_captions.jsonl,173,0383,a389c05d5628a0a5b0363dbad31db12f39d3b676f03bcdeef6652139f7b0641b,6732979d1a3d84a8962b235fcdb4df9abfb8388d2afc97554a0ee4debea9897d,a slice of pizza on a plate,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,173,COCO_emb_500images_train_t_[140].txt,175,COCO_blip_500images_train_t_[140].txt,175,members,blip2_members_2500_captions.jsonl,174,4179,e52b336e827f5171046fc0d30852291018cb874c012b9a88740e11949e421e3c,4a87c180c489966ebb07604f78c79936fc0e9bfd85ebd21aa6e5c9467280f0e9,a man in a wet suit riding a wave on a surfboard,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,174,COCO_emb_500images_train_t_[140].txt,176,COCO_blip_500images_train_t_[140].txt,176,members,blip2_members_2500_captions.jsonl,175,7591,c454d22f7f6d605846062361dbfa2dc26e2d77236bfb8beccbd96c100b4c4d4c,fa6b40276d7666a97f166cccd0b2514b22b211b5fbeb535165c48d5ca2ffa2a8,woman wearing a striped shirt,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,175,COCO_emb_500images_train_t_[140].txt,177,COCO_blip_500images_train_t_[140].txt,177,members,blip2_members_2500_captions.jsonl,176,2464,fc52e237ec1c79c83f775ee9e1c9a08cb9d42c0c04ba5806c6554a850b9a61cf,9323ac02196e0dbd4ab426ec347db109cd553e917d99a5f7224d5b32a158db31,a row of motorcycles parked on the street,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,176,COCO_emb_500images_train_t_[140].txt,178,COCO_blip_500images_train_t_[140].txt,178,members,blip2_members_2500_captions.jsonl,177,8999,597cc2273df0e7bb295c08c8a1983b49871a70bfe801e8190bfdc4fc21951142,789e5033504c4c2ebf4e8853118c975bab2dff6f2e31919461b9b36a56d76572,a vase with a horse drawn carriage,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,177,COCO_emb_500images_train_t_[140].txt,179,COCO_blip_500images_train_t_[140].txt,179,members,blip2_members_2500_captions.jsonl,178,7783,8dcc7f6df279a882126c3dde45c109398c295303735981c49b639b19cdc092d7,dc443941ab5f84e1f49cbaf06d0c77e02bf8d5848cc4e461efa1ded3e0dd755e,a bed with a yellow comforter and a wooden headboard,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,178,COCO_emb_500images_train_t_[140].txt,180,COCO_blip_500images_train_t_[140].txt,180,members,blip2_members_2500_captions.jsonl,179,3206,17fa7b282b66f0131ea2815a4a774a0bb3f6e4f247ccfd6acac05ddd8f3f98ab,4c205b7e8dfeba9ddd0f8bf887bc52e7789c97397d689b64508d3b54d1e5e47a,a man wearing a suit,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,179,COCO_emb_500images_train_t_[140].txt,181,COCO_blip_500images_train_t_[140].txt,181,members,blip2_members_2500_captions.jsonl,180,3452,be21074a7f1be3b9cf90e51d0718192efce0dc3b87d1e65afecc95ed0c1c2bff,7db8987cd2633403c7d31bf6834c7adfdb46b03f3548a754c234875228914985,a bed with a blanket and pillows,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
train,180,COCO_emb_500images_train_t_[140].txt,182,COCO_blip_500images_train_t_[140].txt,182,members,blip2_members_2500_captions.jsonl,181,0418,604cbaa04c101ed955bf696fab72e1a154de1778e45c7c86da0caf73b4f50c49,5f7a6978d5e86a6df1e23c408749b59313b3f12dc7d1ce95708e4937a171f017,a table with a few plates of food and a beer,caption_order_support_only,support-only caption JSONL order anchor only; score rows still lack explicit row IDs
